coffee_name,roaster_location,coffee_origin,roast_level,est_price,review_date,aroma,acidity_structure,body,flavor,aftertaste,rating,price_usd_per_100g,review_year,review_month,roaster_city,roaster_state,roaster_country,roast_level_normalized,origin_type,flavor_profile,is_single_origin,avg_sensory_score,origin_encoded
Ethiopia Guji Blosselle Geisha Washed G1,"Tainan, Taiwan","Guji Zone, Oromia region, southern Ethiopia",Light,NT $670/227 grams,2025-07-01,9.0,9.0,9.0,10,9.0,96,9.44,2025,7,Tainan,Taiwan,Taiwan,1,Blend,9.0-9.0-9.0-10-9.0,False,9.2,0
Ethiopia Sidama Arbegona Solisse 74158 Washed G1,"Tainan, Taiwan","Sidamo growing region, southern Ethiopia",Light,NT $550/227 grams,2025-07-01,9.0,9.0,9.0,9,9.0,95,7.75,2025,7,Tainan,Taiwan,Taiwan,1,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Ethiopia Nensebo Gildara Geisha Natural G1,"Tainan, Taiwan","Nensebo District, West Arsi, Oromia, southern Ethiopia",Light,NT $580/227 grams,2025-07-01,9.0,9.0,9.0,9,8.0,94,8.18,2025,7,Tainan,Taiwan,Taiwan,1,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Ethiopia Limu Auriska Geisha Washed G1,"Tainan, Taiwan","Djimma Limu, Oromia Region, southern Ethiopia",Light,NT $670/227 grams,2025-07-01,9.0,9.0,8.0,9,9.0,94,9.44,2025,7,Tainan,Taiwan,Taiwan,1,Blend,9.0-9.0-8.0-9-9.0,False,8.8,0
Colombia Peñas Blancas Java Natural,"Barronett, Wisconsin","Huila Department, Colombia",Light,$32.00/12 ounces,2025-07-01,9.0,9.0,9.0,9,9.0,95,9.41,2025,7,Barronett,Wisconsin,USA,1,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Ethiopia Yirgacheffe Gotiti Angel Geisha Natural Espresso,"Yilan, Taiwan","Yirgacheffe growing region, south-central Ethiopia",Medium-Light,NT $550/200 grams,2025-07-01,9.0,8.552532833020638,9.0,9,9.0,96,8.8,2025,7,Yilan,Taiwan,Taiwan,2,Blend,9.0-8.552532833020638-9.0-9-9.0,False,8.910506566604127,0
Taiwan Alishan Qing Ye Estate So’ngna Washed,"Yilan, Taiwan","Alishan, Taiwan",Light,NT $950/20 grams,2025-07-01,9.0,9.0,9.0,9,9.0,95,152.0,2025,7,Yilan,Taiwan,Taiwan,1,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Ethiopia Sidama Guji G1 Hambella Buku Abel Bastet Geisha Natural Espresso,"Yilan, Taiwan","Guji Zone, Oromia region, southern Ethiopia",Medium-Light,NT $550/200 grams,2025-07-01,9.0,8.552532833020638,9.0,9,9.0,95,8.8,2025,7,Yilan,Taiwan,Taiwan,2,Blend,9.0-8.552532833020638-9.0-9-9.0,False,8.910506566604127,0
Colombia Nariño Aponte Single Origin,"Norfolk, Virginia","Aponte Village, Nariño Department, Colombia",Light,$16.99/12 ounces,2025-07-01,9.0,9.0,8.0,9,8.0,93,4.99,2025,7,Norfolk,Virginia,USA,1,Blend,9.0-9.0-8.0-9-8.0,False,8.6,0
El Salvador Finca Colomba,"Bozeman, Montana","Chalchuapa, Santa Ana Department, El Salvador",Medium-Light,$18.00/12 ounces,2025-07-01,9.0,9.0,8.0,9,8.0,93,5.29,2025,7,Bozeman,Montana,USA,2,Blend,9.0-9.0-8.0-9-8.0,False,8.6,0
Sumatra Madheling Girsang,"Bozeman, Montana","Sumbul Province, North Sumatra, Indonesia",Medium-Light,$18.00/12 ounces,2025-07-01,8.0,8.0,9.0,9,8.0,92,5.29,2025,7,Bozeman,Montana,USA,2,Blend,8.0-8.0-9.0-9-8.0,False,8.4,0
Guatemala Finca La Bolsa Natural Pacamara,"San Diego, California","La Libertad, Huehuetenango Department, Guatemala",Medium-Light,$18.00/150 grams,2025-07-01,9.0,9.0,9.0,9,9.0,95,12.0,2025,7,San Diego,California,USA,2,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Barista,"Hallandale Beach, Florida","Huila Department, Colombia",Medium-Light,$24.00/12 ounces,2025-07-01,9.0,8.552532833020638,8.0,9,8.0,93,7.05,2025,7,Hallandale Beach,Florida,USA,2,Blend,9.0-8.552532833020638-8.0-9-8.0,False,8.510506566604127,0
Home,"Hallandale Beach, Florida","Huila Department, Colombia",Medium-Light,$24.00/12 ounces,2025-07-01,9.0,8.552532833020638,8.0,9,8.0,92,7.05,2025,7,Hallandale Beach,Florida,USA,2,Blend,9.0-8.552532833020638-8.0-9-8.0,False,8.510506566604127,0
Espresso,"Hallandale Beach, Florida","Huila Department, Colombia",Medium-Light,$24.00/12 ounces,2025-07-01,8.0,8.552532833020638,8.0,9,8.0,92,7.05,2025,7,Hallandale Beach,Florida,USA,2,Blend,8.0-8.552532833020638-8.0-9-8.0,False,8.310506566604127,0
Decaf,"Hallandale Beach, Florida","Huila Department, Colombia",Medium-Light,$24.00/12 ounces,2025-07-01,8.0,8.552532833020638,8.0,8,7.0,90,7.05,2025,7,Hallandale Beach,Florida,USA,2,Blend,8.0-8.552532833020638-8.0-8-7.0,False,7.910506566604127,0
Ethiopia Guji Hambela Buku Hurufa Station G1 Natural,"Taichung, Taiwan","Guji Zone, Oromia region, southern Ethiopia",Medium-Light,NT $790/8 ounces,2025-07-01,9.0,9.0,9.0,9,8.0,94,11.15,2025,7,Taichung,Taiwan,Taiwan,2,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
FTO Lancer Blossom Espresso Blend,Mexico; Ethiopia; Brazil,Mexico; Ethiopia; Brazil,Medium-Light,$23.60/1 kilogram,2025-07-01,9.0,8.552532833020638,8.0,9,8.0,93,2.36,2025,7,Mexico; Ethiopia; Brazil,,USA,2,Single Origin,9.0-8.552532833020638-8.0-9-8.0,False,8.510506566604127,1
FTO Lancer NYC Espresso Blend,"Shenzhen, China",Colombia; Brazil; Mexico,Medium-Light,$23.60/1 kilogram,2025-07-01,8.0,8.552532833020638,8.0,9,8.0,92,2.36,2025,7,Shenzhen,China,China,2,Single Origin,8.0-8.552532833020638-8.0-9-8.0,False,8.310506566604127,1
Puerto Rico Medium Roast,"Utuado, Puerto Rico","Utuado, Puerto Rico",Medium-Light,$30.00/8 ounces,2025-07-01,9.0,8.0,8.0,9,8.0,92,13.23,2025,7,Utuado,Puerto Rico,USA,2,Blend,9.0-8.0-8.0-9-8.0,False,8.4,0
Colombia Sebastian Ramirez White Honey Geisha,"McHenry, Illinois","Quindio Department, Colombia",Light,$55.99/12 ounces,2025-07-01,9.0,9.0,9.0,10,9.0,96,16.46,2025,7,McHenry,Illinois,USA,1,Blend,9.0-9.0-9.0-10-9.0,False,9.2,0
Colombia Elkin Diosa,"Fort Wayne, Indiana","Antioquia, Quindio Department, Colombia",Medium,$22.00/12 ounces,2025-07-01,9.0,9.0,9.0,9,9.0,95,6.47,2025,7,Fort Wayne,Indiana,USA,3,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Kenya Kaiguri,"Fort Wayne, Indiana","Nyeri growing region, south-central Kenya",Medium-Light,$22.00/12 ounces,2025-07-01,9.0,9.0,9.0,9,8.0,94,6.47,2025,7,Fort Wayne,Indiana,USA,2,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Ecuador Finca Cahuasqui,"Phoenix, Arizona","Imbabura, Ecuador",Medium-Light,$38.00/12 ounces,2025-07-01,9.0,9.0,9.0,9,8.0,94,11.17,2025,7,Phoenix,Arizona,USA,2,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Zambia Katheshi Estate Anaerobic Natural,"Long Island City, New York","Northern Province, Zambia",Light,$22.00/12 ounces,2025-07-01,9.0,9.0,9.0,9,8.0,94,6.47,2025,7,Long Island City,New York,USA,1,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Colombia Las Palmas Co-Ferment,"Livingston, Montana","San Adolfo, Acevedo, Huila Department, Colombia",Medium-Light,$38.00/12 ounces,2025-07-01,9.0,8.0,9.0,9,8.0,93,11.17,2025,7,Livingston,Montana,USA,2,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Cherrypicker Blend,"Boulder, Colorado",El Salvador; Ethiopia,Light,$19.50/12 ounces,2025-06-01,9.0,9.0,9.0,9,8.0,94,5.73,2025,6,Boulder,Colorado,USA,1,Single Origin,9.0-9.0-9.0-9-8.0,False,8.8,1
Colombia La Palma,"Newbury Park, California","Salamina, Caldas, Colombia",Medium-Light,$32.00/12 ounces,2025-06-01,9.0,8.0,9.0,9,8.0,93,9.41,2025,6,Newbury Park,California,USA,2,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Peru Finca Artemira,"Fitchburg, Wisconsin","Salinas, San Jose de Lourdes, San Ignacio, Cajamarca, Peru",Medium-Light,$22.99/12 ounces,2025-06-01,8.0,8.0,9.0,9,8.0,92,6.76,2025,6,Fitchburg,Wisconsin,USA,2,Blend,8.0-8.0-9.0-9-8.0,False,8.4,0
El Jefe House Espresso,"Big Lake, Minnesota",Colombia; Sumatra; Papua New Guinea,Medium,$19.00/12 ounces,2025-06-01,8.0,8.552532833020638,8.0,9,7.0,91,5.58,2025,6,Big Lake,Minnesota,USA,3,Single Origin,8.0-8.552532833020638-8.0-9-7.0,False,8.110506566604126,1
Kenya Nyeri Gatugi,"Albuquerque, New Mexico","Nyeri growing region, south-central Kenya",Light,$28.00/12 ounces,2025-06-01,9.0,9.0,9.0,9,8.0,94,8.23,2025,6,Albuquerque,New Mexico,USA,1,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Kenya Murarandia Co-op AA Washed,"Barronett, Wisconsin","Murang'a County, central Kenya",Medium-Light,$24.00/12 ounces,2025-06-01,9.0,9.0,9.0,9,9.0,95,7.05,2025,6,Barronett,Wisconsin,USA,2,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Sumatran Takengong Jagong,"Clark, Wyoming","Aceh Province, Sumatra, Indonesia",Medium-Light,$16.95/12 ounces,2025-06-01,9.0,8.0,9.0,9,8.0,93,4.98,2025,6,Clark,Wyoming,USA,2,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Colombia Pomelo Jin Xuan Tea,"Taitung, Taiwan","Huila Department, Colombia",Medium-Light,NT $550/200 grams,2025-06-01,9.0,9.0,9.0,9,8.0,94,8.8,2025,6,Taitung,Taiwan,Taiwan,2,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Colombia Pomelo Jin Xuan Tea (espresso),"Taitung, Taiwan","Huila Department, Colombia",Medium-Light,NT $550/200 grams,2025-06-01,9.0,8.552532833020638,9.0,9,8.0,93,8.8,2025,6,Taitung,Taiwan,Taiwan,2,Blend,9.0-8.552532833020638-9.0-9-8.0,False,8.710506566604128,0
Malaysia Liberica Anaerobic Natural,"Kuala Lumpur, Malaysia","Simpang Renggam, Johor State, Malaysia",Light,RM85/80 grams,2025-06-01,9.0,8.0,8.0,9,8.0,92,24.44,2025,6,Kuala Lumpur,Malaysia,Malaysia,1,Blend,9.0-8.0-8.0-9-8.0,False,8.4,0
Taiwan Alishan Robusta Natural,"Taichung, Taiwan","Alishan growing region, central Taiwan",Medium-Light,NT $680/8 ounces,2025-06-01,9.0,8.0,8.0,8,8.0,91,9.59,2025,6,Taichung,Taiwan,Taiwan,2,Blend,9.0-8.0-8.0-8-8.0,False,8.2,0
Uganda Liberica Natural With Rose,"Taipei, Taiwan",Uganda,Medium,$15.00/4 ounces,2025-06-01,8.0,8.0,7.0,8,7.0,88,13.23,2025,6,Taipei,Taiwan,Taiwan,3,Single Origin,8.0-8.0-7.0-8-7.0,False,7.6,1
Malaysia Liberica Sun-Dried Natural,"Kuala Lumpur, Malaysia","Simpang Renggam, Johor State, Malaysia",Light,RM65/200 grams,2025-06-01,8.0,7.0,8.0,8,7.0,88,7.48,2025,6,Kuala Lumpur,Malaysia,Malaysia,1,Blend,8.0-7.0-8.0-8-7.0,False,7.6,0
Pony Express Dark Roast,"Fort Bragg, California",Not disclosed,Dark,$18.00/12 ounces,2025-06-01,8.0,7.0,7.0,7,8.0,87,5.29,2025,6,Fort Bragg,California,USA,5,Single Origin,8.0-7.0-7.0-7-8.0,False,7.4,1
Hanoi (100% Robusta),"Brooklyn, New York","Lam Dong Province, Central Highlands, Vietnam",Medium-Light,$16.00/12 ounces,2025-06-01,8.0,7.0,7.0,7,7.0,86,4.7,2025,6,Brooklyn,New York,USA,2,Blend,8.0-7.0-7.0-7-7.0,False,7.2,0
Excelsa Coffee Seasonal Blend,"San Diego, California","Batangas Province, Philippines; Quang Tri Province, Vietnam",Medium,$20.00/12 ounces,2025-06-01,8.0,7.0,8.0,7,6.0,86,5.88,2025,6,San Diego,California,USA,3,Blend,8.0-7.0-8.0-7-6.0,False,7.2,0
Indian Kaapi Royale Robusta,"Auburn, Washington",South India,Light,$15.00/12 ounces,2025-06-01,8.0,7.0,8.0,7,6.0,86,4.41,2025,6,Auburn,Washington,USA,1,Single Origin,8.0-7.0-8.0-7-6.0,False,7.2,1
True Grit (100% Robusta),"Brooklyn, New York","Lam Dong Province, Central Highlands, Vietnam",Light,$16.00/12 ounces,2025-06-01,8.0,6.0,7.0,7,7.0,85,4.7,2025,6,Brooklyn,New York,USA,1,Blend,8.0-6.0-7.0-7-7.0,False,7.0,0
Medium Roast,"Round Lake, New York",Not disclosed,Very Dark,$15.99/12 ounces,2025-06-01,7.0,6.0,7.0,7,7.0,84,4.7,2025,6,Round Lake,New York,USA,6,Single Origin,7.0-6.0-7.0-7-7.0,False,6.8,1
Sebastian Ramirez White Honey Geisha,"Madison, Wisconsin","Quindio Department, Colombia",Light,$26.00/8 ounces,2025-06-01,9.0,9.0,9.0,10,9.0,96,11.46,2025,6,Madison,Wisconsin,USA,1,Blend,9.0-9.0-9.0-10-9.0,False,9.2,0
Ecuador La Noria Green Geisha,"Hilo, Hawai’i Island, Hawai’i","Vilcabamba, Loja, Ecuador",Light,$50.00/4 ounces,2025-06-01,9.0,9.0,9.0,9,9.0,95,44.09,2025,6,Hilo,Hawai’i Island,USA,1,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
La Lomita,"Madison, Wisconsin","Huila Department, Colombia",Medium-Light,$27.00/12 ounces,2025-06-01,9.0,9.0,9.0,9,9.0,95,7.94,2025,6,Madison,Wisconsin,USA,2,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Conejo Tabi Natural,"Madison, Wisconsin","Vereda Santa Rita, Manizales, Caldas, Colombia",Medium-Light,$22.00/8 ounces,2025-06-01,9.0,9.0,9.0,9,9.0,95,9.7,2025,6,Madison,Wisconsin,USA,2,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Ecuador Vilcabamba Reserve Wush Wush,"Hilo, Hawai’i Island, Hawai’i","Vilcabamba, Loja, Ecuador",Light,$40.00/4 ounces,2025-06-01,9.0,9.0,9.0,9,8.0,94,35.27,2025,6,Hilo,Hawai’i Island,USA,1,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Shanta Golba,"Madison, Wisconsin","Sidamo growing region, southern Ethiopia",Light,$24.00/12 ounces,2025-06-01,9.0,9.0,9.0,9,8.0,94,7.05,2025,6,Madison,Wisconsin,USA,1,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Kateshi Zambia,"Madison, Wisconsin","Northern Province, Zambia",Medium-Light,$23.00/12 ounces,2025-06-01,9.0,9.0,9.0,9,8.0,94,6.76,2025,6,Madison,Wisconsin,USA,2,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Colombia Nariño Decaf,"Hilo, Hawai’i Island, Hawai’i","Buesaco, Nariño Department, Colombia",Medium-Light,$25.00/12 ounces,2025-06-01,9.0,8.0,9.0,9,8.0,93,7.35,2025,6,Hilo,Hawai’i Island,USA,2,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Kona Moon Espresso,"Hilo, Hawai’i Island, Hawai’i","Kona growing region, Hawai’i Island, Hawai’i",Medium,$22.00/4 ounces,2025-06-01,9.0,8.552532833020638,9.0,9,8.0,94,19.4,2025,6,Hilo,Hawai’i Island,USA,3,Blend,9.0-8.552532833020638-9.0-9-8.0,False,8.710506566604128,0
Ethiopia Hateso Natural,"Lexington, Virginia","Guji Zone, Oromia Region, Ethiopia",Light,$24.00/12 ounces,2025-06-01,9.0,9.0,9.0,9,8.0,94,7.05,2025,6,Lexington,Virginia,USA,1,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Kona Peaberry,"Hilo, Hawai’i Island, Hawai’i","Kona growing region, Hawai’i Island, Hawai’i",Medium-Light,$25.00/4 ounces,2025-06-01,9.0,9.0,9.0,9,8.0,94,22.05,2025,6,Hilo,Hawai’i Island,USA,2,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Ka’u Darkwood Espresso,"Hilo, Hawai’i Island, Hawai’i","Ka’u growing region, Hawai’i Island, Hawai’i",Medium,$20.00/4 ounces,2025-06-01,9.0,8.552532833020638,8.0,9,8.0,93,17.64,2025,6,Hilo,Hawai’i Island,USA,3,Blend,9.0-8.552532833020638-8.0-9-8.0,False,8.510506566604127,0
Peru Cajamarca,"Lexington, Virginia","Cajamarca Department, Peru",Medium-Light,$23.00/12 ounces,2025-06-01,9.0,8.0,9.0,9,8.0,93,6.76,2025,6,Lexington,Virginia,USA,2,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Uganda Rwenzori,"Lexington, Virginia","Rwenzori, Uganda",Medium-Light,$23.00/12 ounces,2025-06-01,9.0,8.0,9.0,9,8.0,93,6.76,2025,6,Lexington,Virginia,USA,2,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Costa Rica Las Lajas Perla Negra,"Durango, Colorado","Sabanilla de Alajuela growing region, Costa Rica",Medium-Light,$19.95/12 ounces,2025-06-01,9.0,9.0,9.0,9,9.0,95,5.86,2025,6,Durango,Colorado,USA,2,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Ethiopia Washed Guji Bishala,"Chia-Yi, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Light,NT $350/8 ounces,2025-06-01,9.0,9.0,9.0,10,8.0,95,4.94,2025,6,Chia-Yi,Taiwan,Taiwan,1,Blend,9.0-9.0-9.0-10-8.0,False,9.0,0
Colombia Thermal Shock Yeast Anaerobic Natural Huila Las Flores Sidra,"Chia-Yi, Taiwan","Huila Department, Colombia",Medium-Light,NT $450/4 ounces,2025-06-01,9.0,9.0,9.0,9,9.0,95,12.7,2025,6,Chia-Yi,Taiwan,Taiwan,2,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Ethiopia Natural Guji Uraga Lot Dawn,"Chia-Yi, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Medium-Light,NT $350/8 ounces,2025-06-01,9.0,8.0,9.0,9,9.0,94,4.94,2025,6,Chia-Yi,Taiwan,Taiwan,2,Blend,9.0-8.0-9.0-9-9.0,False,8.8,0
Ethiopia Washed Guji Uraga Haro Adama,"Chia-Yi, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Light,NT $320/8 ounces,2025-06-01,9.0,9.0,9.0,9,8.0,94,4.51,2025,6,Chia-Yi,Taiwan,Taiwan,1,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Kenya Kamathura AB,"San Diego, California","Nyeri growing region, south-central Kenya",Light,$19.00/250 grams,2025-06-01,8.0,9.0,8.0,9,8.0,92,7.6,2025,6,San Diego,California,USA,1,Blend,8.0-9.0-8.0-9-8.0,False,8.4,0
Rwanda Rulindo TOP Natural,"New Taipei City, Taiwan","Cyinzuzi Sector, Rulindo District, Northern Province, Rwanda",Medium-Light,NT $700/227 grams,2025-06-01,9.0,8.0,9.0,9,9.0,94,9.87,2025,6,New Taipei City,Taiwan,Taiwan,2,Blend,9.0-8.0-9.0-9-9.0,False,8.8,0
Reserve Panama Volcán Valley,"Phoenix, Arizona","Volcán Valley, Panama",Light,$56.00/6 ounces,2025-06-01,9.0,9.0,9.0,9,9.0,95,32.92,2025,6,Phoenix,Arizona,USA,1,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Nicaragua San Jose CM Natural,"Reno, Nevada","Las Manos, Dipilto growing region, Nueva Segovia Department, Nicaragua",Medium-Light,$29.00/10 ounces,2025-06-01,9.0,8.0,9.0,9,8.0,93,10.23,2025,6,Reno,Nevada,USA,2,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Owl’s Howl Espresso Blend,"San Francisco, California",Not disclosed,Medium-Light,$20.00/12 ounces,2025-06-01,8.0,8.552532833020638,8.0,9,7.0,91,5.88,2025,6,San Francisco,California,USA,2,Single Origin,8.0-8.552532833020638-8.0-9-7.0,False,8.110506566604126,1
Teapot Ruili Geisha,"Meishan Township, Alishan, Taiwan","Ruili Village, Meishan Township, Alishan, Chiayi County, Taiwan",Medium-Light,"NT $1,200/8 ounces",2025-05-01,8.0,8.0,8.0,9,8.0,91,88.18,2025,5,Meishan Township,Alishan,Taiwan,2,Blend,8.0-8.0-8.0-9-8.0,False,8.2,0
Ethiopia Buku Abel Bastet Station Geisha Washed Espresso,"Taipei, Taiwan","Guji Zone, Oromia region, southern Ethiopia",Medium,NT $600/226 grams,2025-05-01,9.0,8.552532833020638,9.0,9,8.0,94,8.5,2025,5,Taipei,Taiwan,Taiwan,3,Blend,9.0-8.552532833020638-9.0-9-8.0,False,8.710506566604128,0
Nicaragua Jinotega Natural Microlot,"Madison, Wisconsin","Jinotega Department, Nicaragua",Medium-Light,$24.50/12 ounces,2025-05-01,8.828595317725753,8.0,9.0,9,8.0,93,7.2,2025,5,Madison,Wisconsin,USA,2,Blend,8.828595317725753-8.0-9.0-9-8.0,False,8.565719063545151,0
Rwanda Huye Peaberry,"Madison, Wisconsin","Huye District, Rwanda",Medium-Light,$24.50/12 ounces,2025-05-01,9.0,8.0,9.0,9,8.0,93,7.2,2025,5,Madison,Wisconsin,USA,2,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Colombia Edwin Noreña Geisha,"Fort Wayne, Indiana","Quindio Department, Colombia",Light,$29.00/8 ounces,2025-05-01,9.0,9.0,9.0,9,9.0,95,12.79,2025,5,Fort Wayne,Indiana,USA,1,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Indonesia Sulawesi Toraja Utara,"Fort Wayne, Indiana","Toraja growing region, south-central Sulawesi, Indonesia",Medium-Light,$23.00/12 ounces,2025-05-01,9.0,9.0,9.0,9,8.0,94,6.76,2025,5,Fort Wayne,Indiana,USA,2,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Guatemala Guaya’b,"Fort Wayne, Indiana","Huehuetenango Department, Guatemala",Medium-Light,$21.00/12 ounces,2025-05-01,9.0,8.0,9.0,9,8.0,93,6.17,2025,5,Fort Wayne,Indiana,USA,2,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Rwanda Murundo Cyiya,"Fort Wayne, Indiana","Cyiya Village, Nyamasheke District, Western Province, Rwanda",Medium-Light,$21.00/12 ounces,2025-05-01,9.0,8.0,9.0,9,8.0,93,6.17,2025,5,Fort Wayne,Indiana,USA,2,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Mushroom Coffee Bloom Shroomery Blend,"McHenry, Illinois",Central America; South America,Very Dark,$39.99/12 ounces,2025-05-01,9.0,8.0,8.0,9,8.0,92,11.75,2025,5,McHenry,Illinois,USA,6,Single Origin,9.0-8.0-8.0-9-8.0,False,8.4,1
Kenya Gondo Peaberry,"Plymouth, Massachusetts","Kihoya, Mathioya District, Murang’a County, Kenya",Medium-Light,$19.00/12 ounces,2025-05-01,9.0,9.0,9.0,10,9.0,96,5.58,2025,5,Plymouth,Massachusetts,USA,2,Blend,9.0-9.0-9.0-10-9.0,False,9.2,0
Ethiopian Yirgacheffe,"Suwanee, Georgia","Yirgacheffe growing region, south-central Ethiopia",Medium-Light,$19.99/16 ounces,2025-05-01,8.828595317725753,8.0,9.0,9,8.0,92,4.41,2025,5,Suwanee,Georgia,USA,2,Blend,8.828595317725753-8.0-9.0-9-8.0,False,8.565719063545151,0
Colombia Finca Campo Hermosa,"Cleveland, Tennessee","Quindio Department, Colombia",Light,$29.99/8 ounces,2025-05-01,9.0,9.0,9.0,9,8.0,94,13.22,2025,5,Cleveland,Tennessee,USA,1,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Colombia Finca La Sirena Mango Co-Ferment,"Cleveland, Tennessee","Quindio Department, Colombia",Light,$22.99/8 ounces,2025-05-01,9.0,8.0,9.0,9,9.0,94,10.14,2025,5,Cleveland,Tennessee,USA,1,Blend,9.0-8.0-9.0-9-9.0,False,8.8,0
Colombia Jairo Arcila Lychee Co-Ferment,"Cleveland, Tennessee","Quindio Department, Colombia",Light,$22.99/8 ounces,2025-05-01,9.0,9.0,8.0,9,8.0,93,10.14,2025,5,Cleveland,Tennessee,USA,1,Blend,9.0-9.0-8.0-9-8.0,False,8.6,0
Colombia Las Palmas Tropical Splash,"Cleveland, Tennessee","Huila Department, Colombia",Light,$22.99/8 ounces,2025-05-01,9.0,8.0,8.0,9,8.0,92,10.14,2025,5,Cleveland,Tennessee,USA,1,Blend,9.0-8.0-8.0-9-8.0,False,8.4,0
Colombia Watermelon Co-Ferment Blend,"Cleveland, Tennessee","Quindio Department, Colombia",Light,$24.99/8 ounces,2025-05-01,9.0,8.0,9.0,9,7.0,92,11.02,2025,5,Cleveland,Tennessee,USA,1,Blend,9.0-8.0-9.0-9-7.0,False,8.4,0
In Bloom,"Jersey City, New Jersey",Colombia; Ethiopia,Light,$25.00/250 grams,2025-05-01,9.0,9.0,9.0,9,8.0,94,10.0,2025,5,Jersey City,New Jersey,USA,1,Single Origin,9.0-9.0-9.0-9-8.0,False,8.8,1
Sunburst,"Jersey City, New Jersey",Colombia; Ethiopia,Light,$25.00/250 grams,2025-05-01,9.0,8.0,9.0,9,8.0,93,10.0,2025,5,Jersey City,New Jersey,USA,1,Single Origin,9.0-8.0-9.0-9-8.0,False,8.6,1
Da Funk,"Jersey City, New Jersey",Colombia; Ethiopia,Light,$25.00/250 grams,2025-05-01,9.0,8.0,9.0,9,8.0,93,10.0,2025,5,Jersey City,New Jersey,USA,1,Single Origin,9.0-8.0-9.0-9-8.0,False,8.6,1
Ethiopia Washed Kaffa Gimbo Lot Rich Espresso,"Chia-Yi, Taiwan","Gimbo, Kaffa Province, Ethiopia",Medium-Light,NT $250/8 ounces,2025-05-01,9.0,8.552532833020638,9.0,9,9.0,96,3.53,2025,5,Chia-Yi,Taiwan,Taiwan,2,Blend,9.0-8.552532833020638-9.0-9-9.0,False,8.910506566604127,0
Ethiopia Natural Gute Bona,"Chia-Yi, Taiwan","Sidamo growing region, southern Ethiopia",Medium-Light,NT $400/8 ounces,2025-05-01,9.0,9.0,9.0,9,9.0,95,5.64,2025,5,Chia-Yi,Taiwan,Taiwan,2,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
White Geisha Blend Espresso,"Taichung, Taiwan",Panama; Ethiopia,Medium-Light,$39.00/8 ounces,2025-05-01,9.0,8.552532833020638,9.0,9,9.0,95,17.2,2025,5,Taichung,Taiwan,Taiwan,2,Single Origin,9.0-8.552532833020638-9.0-9-9.0,False,8.910506566604127,1
Yunlin Natural Geisha CPAG-1,"Yunlin, Taiwan","Yunlin, Taiwan",Medium-Light,NT $800/4 ounces,2025-05-01,9.0,9.0,9.0,9,9.0,95,22.57,2025,5,Yunlin,Taiwan,Taiwan,2,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Colombia Natural Huila Eulises Guzman,"Chia-Yi, Taiwan","Huila Department, Colombia",Medium-Light,NT $350/8 ounces,2025-05-01,9.0,9.0,9.0,9,8.0,94,4.94,2025,5,Chia-Yi,Taiwan,Taiwan,2,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
